Year,Country,Avg_Temperature_degC,CO2_Emissions_tons_per_capita,Sea_Level_Rise_mm,Rainfall_mm,Population,Renewable_Energy_pct,Extreme_Weather_Events,Forest_Area_pct,Decade,Total_CO2_Emissions,Renewable_to_Emission_Ratio,Weather_Risk_Level,Forest_Change_Rate,Temperature_Change,Norm_Temp,Norm_Sea,Norm_Events,Climate_Impact_Score
2017,China,16.9,15.9,2.6,1297.0,456955256,23.3,4,53.3,2010,7265588570.400001,1.4654078833912683,Faible,-3.4000000000000057,-3.0,0.39799331103678925,0.4,0.2857142857142857,0.36123586558369164
2017,China,15.7,9.7,1.8,2019.0,305543477,35.1,13,41.0,2010,2963771726.8999996,3.6185529705639485,Modéré,-12.299999999999997,-1.1999999999999993,0.35785953177257523,0.2,0.9285714285714285,0.4954769867813346
2017,China,23.5,2.5,4.4,652.0,165154106,33.9,9,35.3,2010,412885265.0,13.559945760216959,Faible,-5.700000000000003,7.800000000000001,0.6187290969899665,0.8500000000000001,0.6428571428571428,0.7038620799490364
2017,China,29.8,11.4,4.2,2868.0,600974146,46.7,6,59.2,2010,6851105264.400001,4.09648763465997,Faible,23.900000000000006,6.300000000000001,0.8294314381270903,0.8,0.42857142857142855,0.6860009555661729
2018,China,19.4,5.5,3.3,1936.0,275361525,12.4,5,56.3,2010,1514488387.5,2.254541355379354,Faible,-2.9000000000000057,-10.400000000000002,0.48160535117056846,0.575,0.3571428571428571,0.47124940277114186
2018,China,22.3,6.4,4.0,1950.0,563892519,47.1,11,39.4,2010,3608912121.6000004,7.3593635009945295,Modéré,-16.9,2.900000000000002,0.5785953177257525,0.75,0.7857142857142857,0.7047698678133459
2018,China,14.7,13.0,2.2,690.0,931316975,17.9,14,62.3,2010,12107120675.0,1.376922017752294,Modéré,22.9,-7.600000000000001,0.3244147157190635,0.30000000000000004,1.0,0.5414715719063545
2018,China,24.8,4.7,1.9,2105.0,341648458,25.7,14,16.5,2010,1605747752.6000001,5.468073472184102,Modéré,-45.8,10.100000000000001,0.6622073578595318,0.22499999999999998,1.0,0.6290691192865107
2018,China,18.1,11.4,1.9,1802.0,792341941,23.9,5,64.6,2010,9032698127.4,2.0964893890443954,Faible,48.099999999999994,-6.699999999999999,0.4381270903010034,0.22499999999999998,0.3571428571428571,0.34008998248128686
2018,China,34.4,15.8,3.6,2734.0,305046905,37.8,13,50.3,2010,4819741099.0,2.3924035491116777,Modéré,-14.299999999999997,16.299999999999997,0.983277591973244,0.65,0.9285714285714285,0.8539496735148909
2019,China,31.7,12.9,2.4,1891.0,136202316,6.8,1,50.2,2010,1757009876.4,0.527131374316764,Faible,-0.09999999999999432,-2.6999999999999993,0.8929765886287625,0.35,0.07142857142857142,0.4381350533524446
2019,China,10.0,16.4,3.5,2298.0,608237759,35.5,0,55.7,2010,9975099247.599998,2.1646328264433987,Faible,5.5,-21.7,0.16722408026755853,0.625,0.0,0.2640746934225195
2020,China,32.3,1.4,2.7,2100.0,1202028857,49.4,12,47.2,2020,1682840399.8,35.28546224669824,Modéré,-8.5,22.299999999999997,0.9130434782608695,0.42500000000000004,0.8571428571428571,0.7317287784679088
2020,China,19.1,19.8,4.0,2152.0,1074542897,12.8,0,24.1,2020,21275949360.600002,0.6464643199675152,Faible,-23.1,-13.199999999999996,0.47157190635451507,0.75,0.0,0.40719063545150497
2020,China,22.7,3.2,4.1,812.0,491426196,19.4,0,44.8,2020,1572563827.2,6.062481054746703,Faible,20.699999999999996,3.599999999999998,0.5919732441471571,0.7749999999999999,0.0,0.4556577480490523
2020,China,11.8,16.8,4.0,2881.0,573451526,45.0,8,43.8,2020,9633985636.800001,2.6785698341846222,Faible,-1.0,-10.899999999999999,0.2274247491638796,0.75,0.5714285714285714,0.5162844401974837
2020,China,10.2,17.1,1.1,2227.0,738275078,27.3,9,67.1,2020,12624503833.800001,1.5964902944501203,Faible,23.299999999999997,-1.6000000000000014,0.1739130434782608,0.025000000000000022,0.6428571428571428,0.2805900621118012
2021,China,29.7,12.6,2.1,890.0,334345649,44.0,9,31.3,2020,4212755177.4,3.49206072058673,Faible,-35.8,19.5,0.826086956521739,0.275,0.6428571428571428,0.5813146997929607
2021,China,18.3,10.8,3.1,2177.0,393241030,28.7,7,29.6,2020,4247003124.0000005,2.6574049468472714,Faible,-1.6999999999999993,-11.399999999999999,0.4448160535117057,0.525,0.5,0.48993868450390193
2021,China,14.4,14.3,4.3,1298.0,222866661,29.7,13,60.7,2020,3186993252.3,2.0769216245303324,Modéré,31.1,-3.9000000000000004,0.31438127090301005,0.825,0.9285714285714285,0.6893175664914795
2022,China,22.8,17.2,1.8,1890.0,97623054,25.3,2,61.3,2020,1679116528.8,1.4709293773666412,Faible,0.5999999999999943,8.4,0.5953177257525083,0.2,0.14285714285714285,0.31272495620321705
2022,China,17.9,13.7,4.4,2255.0,804974926,21.9,12,53.8,2020,11028156486.199999,1.5985389791686284,Modéré,-7.5,-4.900000000000002,0.43143812709030094,0.8500000000000001,0.8571428571428571,0.7128603280777194
2022,China,28.6,8.9,3.6,1864.0,1090719866,35.9,13,30.4,2020,9707406807.4,4.033703332917604,Modéré,-23.4,10.700000000000003,0.7892976588628763,0.65,0.9285714285714285,0.7892896958114349
2023,China,22.5,6.6,3.8,1088.0,554504868,16.4,13,67.7,2020,3659732128.7999997,2.4848447199322425,Modéré,37.300000000000004,-6.100000000000001,0.5852842809364548,0.7,0.9285714285714285,0.7379519031692944
2023,China,12.0,16.9,2.8,2520.0,508830032,21.0,3,59.9,2020,8599227540.8,1.2426028150279202,Faible,-7.800000000000004,-10.5,0.2341137123745819,0.44999999999999996,0.21428571428571427,0.29946647555343203
2023,China,28.8,4.5,3.7,1108.0,1180278134,33.8,9,47.2,2020,5311251603.0,7.5110944197901786,Faible,-12.699999999999996,16.8,0.7959866220735786,0.675,0.6428571428571428,0.7046145883102405
2000,France,12.6,19.9,1.3,1056.0,400673293,29.6,14,41.8,2000,7973398530.7,1.4874364384741516,Modéré,,,0.25418060200668896,0.07500000000000001,1.0,0.44306020066889634
2000,France,28.3,4.8,3.4,1990.0,61481382,24.4,6,52.9,2000,295110633.59999996,5.083322743077619,Faible,11.100000000000001,15.700000000000001,0.7792642140468228,0.6,0.42857142857142855,0.6026118808727504
2000,France,8.9,19.1,3.7,2413.0,178651192,44.7,14,54.4,2000,3412237767.2000003,2.340312910830937,Modéré,1.5,-19.4,0.13043478260869568,0.675,1.0,0.6018115942028985
2001,France,27.0,13.3,4.4,2989.0,1018260723,38.5,14,64.6,2000,13542867615.900002,2.8947346656130333,Modéré,10.199999999999996,18.1,0.7357859531772575,0.8500000000000001,1.0,0.8619286510590859
2002,France,9.4,19.0,3.7,2202.0,1080854924,7.0,2,57.0,2000,20536243556.0,0.36842085872586383,Faible,-7.599999999999994,-17.6,0.14715719063545152,0.675,0.14285714285714285,0.3216714444975315
2002,France,30.4,11.9,4.7,2878.0,193419191,32.8,1,44.3,2000,2301688372.9,2.756300204789744,Faible,-12.700000000000003,21.0,0.8494983277591973,0.925,0.07142857142857142,0.6153089663959229
2002,France,30.8,19.3,2.6,2408.0,1193787532,25.6,6,14.5,2000,23040099367.600002,1.326424183199905,Faible,-29.799999999999997,0.40000000000000213,0.862876254180602,0.4,0.42857142857142855,0.5638158942506769
2003,France,25.8,11.0,4.0,1319.0,458944956,33.2,14,27.9,2000,5048394516.0,3.01817907438266,Modéré,13.399999999999999,-5.0,0.6956521739130435,0.75,1.0,0.8152173913043478
2003,France,19.5,11.6,4.2,610.0,413929509,26.8,13,60.3,2000,4801582304.4,2.3103428359113485,Modéré,32.4,-6.300000000000001,0.48494983277591974,0.8,0.9285714285714285,0.7378404204491161
2003,France,11.0,7.1,2.8,1207.0,1151159927,34.3,14,23.5,2000,8173235481.7,4.830979111297027,Modéré,-36.8,-8.5,0.2006688963210702,0.44999999999999996,1.0,0.5502229654403568
2004,France,31.4,15.6,1.2,2321.0,663371850,10.7,11,34.1,2000,10348600860.0,0.6858969962198742,Modéré,10.600000000000001,20.4,0.882943143812709,0.04999999999999999,0.7857142857142857,0.5728858098423316
2004,France,10.0,5.8,3.5,1488.0,1182846641,7.4,3,58.3,2000,6860510517.8,1.2758598692071221,Faible,24.199999999999996,-21.4,0.16722408026755853,0.625,0.21428571428571427,0.33550326485109094
2005,France,29.7,18.6,2.5,1501.0,1030270792,21.5,11,63.4,2000,19163036731.2,1.1559133570358295,Modéré,5.100000000000001,19.7,0.826086956521739,0.375,0.7857142857142857,0.6622670807453416
2006,France,24.7,16.7,2.8,1769.0,730089798,20.4,8,13.3,2000,12192499626.6,1.2215561547567935,Faible,-50.099999999999994,-5.0,0.6588628762541805,0.44999999999999996,0.5714285714285714,0.560097149227584
2006,France,9.8,16.0,2.7,1664.0,1278299069,47.8,1,23.3,2000,20452785104.0,2.9874981328136667,Faible,10.0,-14.899999999999999,0.1605351170568562,0.42500000000000004,0.07142857142857142,0.21898789616180922
2006,France,14.7,13.5,3.8,2138.0,690916097,42.9,2,26.2,2000,9327367309.5,3.1777754238700564,Faible,2.8999999999999986,4.899999999999999,0.3244147157190635,0.7,0.14285714285714285,0.3890906195254021
2007,France,21.3,5.5,2.4,2327.0,141991057,48.5,1,69.0,2000,780950813.5,8.818165785153118,Faible,42.8,6.600000000000001,0.5451505016722408,0.35,0.07142857142857142,0.32219302436693736
2007,France,34.8,17.1,2.8,1964.0,1335512175,27.2,12,66.6,2000,22837258192.5,1.5906423446535995,Modéré,-2.4000000000000057,13.499999999999996,0.9966555183946487,0.44999999999999996,0.8571428571428571,0.7679327918458353
2007,France,25.4,7.1,4.1,2438.0,444435735,8.3,11,62.5,2000,3155493718.5,1.1690124380106508,Modéré,-4.099999999999994,-9.399999999999999,0.6822742474916387,0.7749999999999999,0.7857142857142857,0.7476628444019747
2008,France,7.9,12.9,2.7,1096.0,148647462,39.5,12,68.9,2000,1917552259.8,3.06201313022238,Modéré,6.400000000000006,-17.5,0.09698996655518394,0.42500000000000004,0.8571428571428571,0.45971094123268036
2008,France,6.5,11.0,1.4,526.0,76154255,44.7,10,47.6,2000,837696805.0,4.063632669424846,Modéré,-21.300000000000004,-1.4000000000000004,0.05016722408026755,0.09999999999999998,0.7142857142857142,0.28815097945532725
2008,France,24.6,18.3,2.3,2851.0,460686642,20.5,13,58.9,2000,8430565548.6,1.1202179670940071,Modéré,11.299999999999997,18.1,0.6555183946488294,0.32499999999999996,0.9285714285714285,0.6363632744067527
2009,France,8.4,17.9,1.6,839.0,619079995,39.3,5,57.1,2000,11081531910.5,2.19552949970419,Faible,-1.7999999999999972,-16.200000000000003,0.11371237458193978,0.15000000000000002,0.3571428571428571,0.20695174390826562
2010,France,14.0,2.9,2.1,1085.0,218199220,17.1,14,65.9,2010,632777738.0,5.896531391271065,Modéré,8.800000000000004,5.6,0.3010033444816053,0.275,1.0,0.5253344481605351
2011,France,21.7,5.2,2.6,1181.0,1214544133,33.1,14,54.4,2010,6315629491.6,6.365372374283896,Modéré,-11.500000000000007,7.699999999999999,0.5585284280936454,0.4,1.0,0.6528428093645485
2012,France,28.4,3.2,4.8,871.0,226805324,42.4,6,12.7,2010,725777036.8000001,13.249958593879393,Faible,-41.7,6.699999999999999,0.7826086956521738,0.95,0.42857142857142855,0.7203933747412008
2012,France,6.3,10.1,1.1,1347.0,1318582449,24.6,14,55.8,2010,13317682734.9,2.435641152830542,Modéré,43.099999999999994,-22.099999999999998,0.043478260869565216,0.025000000000000022,1.0,0.3561594202898551
2012,France,27.7,17.8,1.9,2122.0,1117897844,17.1,3,52.3,2010,19898581623.2,0.9606736175990913,Faible,-3.5,21.4,0.7591973244147157,0.22499999999999998,0.21428571428571427,0.3994943462334766
2012,France,5.2,2.8,2.1,1742.0,313545957,17.2,3,11.1,2010,877928679.5999999,6.142835204159985,Faible,-41.199999999999996,-22.5,0.006688963210702337,0.275,0.21428571428571427,0.16532489249880555
2012,France,5.9,4.6,2.6,979.0,699195057,5.1,10,36.8,2010,3216297262.2,1.1086932419712132,Modéré,25.699999999999996,0.7000000000000002,0.030100334448160543,0.4,0.7142857142857142,0.3814620162446249
2013,France,8.7,6.1,3.1,2039.0,72414944,30.5,12,21.3,2010,441731158.4,4.999991803292127,Modéré,-15.499999999999996,2.799999999999999,0.12374581939799328,0.525,0.8571428571428571,0.5019628921802836
2013,France,12.7,9.8,3.9,1658.0,1199331484,47.6,0,40.0,2010,11753448543.2,4.857137900879693,Faible,18.7,4.0,0.2575250836120401,0.725,0.0,0.32750836120401333
2013,France,23.2,19.0,4.7,1287.0,458035062,31.6,13,24.4,2010,8702666178.0,1.6631570193910425,Modéré,-15.600000000000001,10.5,0.608695652173913,0.925,0.9285714285714285,0.8207556935817805
2014,France,33.9,2.8,2.2,1241.0,441101758,33.3,9,35.5,2010,1235084922.3999999,11.89281466851904,Faible,11.100000000000001,10.7,0.9665551839464882,0.30000000000000004,0.6428571428571428,0.6364707756012103
2014,France,15.8,14.1,2.7,2282.0,1280929698,35.6,3,53.0,2010,18061108741.8,2.5248209043823375,Faible,17.5,-18.099999999999998,0.3612040133779264,0.42500000000000004,0.21428571428571427,0.33349657588788023
2014,France,26.2,16.9,1.0,2744.0,140376298,8.2,3,26.3,2010,2372359436.2,0.4852068134870926,Faible,-26.7,10.399999999999999,0.7090301003344481,0.0,0.21428571428571427,0.30777193820672083
2014,France,34.7,8.2,4.2,1884.0,81521377,23.6,14,16.3,2010,668475291.4,2.8780452706764996,Modéré,-10.0,8.500000000000004,0.9933110367892978,0.8,1.0,0.931103678929766
2014,France,14.7,5.4,4.7,2933.0,1151040277,24.1,13,20.3,2010,6215617495.8,4.462954698232041,Modéré,4.0,-20.000000000000004,0.3244147157190635,0.925,0.9285714285714285,0.7259953814301641
2014,France,25.6,6.2,1.0,645.0,93966977,27.1,11,25.0,2010,582595257.4,4.370960691998884,Modéré,4.699999999999999,10.900000000000002,0.6889632107023411,0.0,0.7857142857142857,0.4915591654722089
2014,France,16.7,7.8,4.1,2666.0,1139899651,27.6,14,20.3,2010,8891217277.8,3.538457001978203,Modéré,-4.699999999999999,-8.900000000000002,0.3913043478260869,0.7749999999999999,1.0,0.7221014492753622
2015,France,29.6,1.3,4.7,1290.0,1379671819,48.9,8,21.2,2010,1793573364.7,37.61509526849793,Faible,0.8999999999999986,12.900000000000002,0.822742474916388,0.925,0.5714285714285714,0.77305701544832
2015,France,19.3,8.3,2.3,824.0,826741489,37.1,13,14.2,2010,6861954358.700001,4.469874132681768,Modéré,-7.0,-10.3,0.4782608695652174,0.32499999999999996,0.9285714285714285,0.5772774327122153
2015,France,13.9,17.6,2.3,2214.0,907108797,24.9,9,24.2,2010,15965114827.2,1.4147719234250433,Faible,10.0,-5.4,0.29765886287625415,0.32499999999999996,0.6428571428571428,0.421838668577799
2015,France,30.6,4.1,4.3,2259.0,833635961,16.3,13,38.5,2010,3417907440.1,3.975600059512051,Modéré,14.3,16.700000000000003,0.8561872909698997,0.825,0.9285714285714285,0.8699195731804427
2015,France,14.4,10.2,4.2,2527.0,618908216,5.7,13,58.3,2010,6312863803.2,0.5588229815460966,Modéré,19.799999999999997,-16.200000000000003,0.31438127090301005,0.8,0.9285714285714285,0.6809842331581462
2016,France,32.6,18.1,4.0,1545.0,333230308,49.5,10,64.8,2010,6031468574.8,2.7348051188921993,Modéré,6.5,18.200000000000003,0.923076923076923,0.75,0.7142857142857142,0.7957875457875456
2017,France,28.0,7.4,2.8,2684.0,1280061358,20.0,3,32.5,2010,9472454049.2,2.7026990504066886,Faible,-32.3,-4.600000000000001,0.7692307692307692,0.44999999999999996,0.21428571428571427,0.47783882783882775
2017,France,15.3,0.6,2.9,2181.0,342901215,46.4,3,55.0,2010,205740729.0,77.33204446592558,Faible,22.5,-12.7,0.34448160535117056,0.475,0.21428571428571427,0.3445891065456283
2018,France,23.2,12.1,4.6,764.0,863465591,5.6,11,53.4,2010,10447933651.1,0.462809534868153,Modéré,-1.6000000000000014,7.899999999999999,0.608695652173913,0.8999999999999999,0.7857142857142857,0.7648033126293995
2018,France,18.8,3.9,2.9,1617.0,955697187,23.5,10,27.7,2010,3727219029.2999997,6.0256255753190375,Modéré,-25.7,-4.399999999999999,0.46153846153846156,0.475,0.7142857142857142,0.5502747252747252
2018,France,24.8,5.4,4.1,2620.0,1267230374,24.9,5,44.9,2010,6843044019.6,4.611102572032274,Faible,17.2,6.0,0.6622073578595318,0.7749999999999999,0.3571428571428571,0.5981167383341296
2019,France,12.7,16.6,4.4,2548.0,358801890,15.5,8,54.0,2010,5956111374.000001,0.9337343772684473,Faible,9.100000000000001,-12.100000000000001,0.2575250836120401,0.8500000000000001,0.5714285714285714,0.5596512183468706
2019,France,29.4,16.2,1.8,1537.0,57650147,23.9,5,32.4,2010,933932381.4,1.475307731291524,Faible,-21.6,16.7,0.8160535117056855,0.2,0.3571428571428571,0.45773212294951415
2019,France,28.5,12.3,3.2,2720.0,1331017695,41.4,14,60.5,2010,16371517648.5,3.365850922072421,Modéré,28.1,-0.8999999999999986,0.785953177257525,0.55,1.0,0.7786510590858416
2020,France,5.1,8.5,4.3,1315.0,943264951,50.0,7,41.3,2020,8017752083.5,5.882346020769387,Faible,-19.200000000000003,-23.4,0.0033444816053511406,0.825,0.5,0.4427814938684504
2021,France,21.9,7.1,2.3,2401.0,680925261,37.9,4,52.4,2020,4834569353.099999,5.338020650675141,Faible,11.100000000000001,16.799999999999997,0.5652173913043478,0.32499999999999996,0.2857142857142857,0.3919772256728778
2021,France,5.5,7.7,4.8,2423.0,940617342,25.5,10,16.3,2020,7242753533.400001,3.311684010799986,Modéré,-36.099999999999994,-16.4,0.01672240802675584,0.95,0.7142857142857142,0.5603360407708233
2021,France,10.4,13.8,2.3,2644.0,1148375055,7.9,11,28.6,2020,15847575759.0,0.5724633532874251,Modéré,12.3,4.9,0.1806020066889632,0.32499999999999996,0.7857142857142857,0.4304387641344163
2021,France,17.9,19.6,2.4,2426.0,885256390,43.4,8,11.9,2020,17351025244.0,2.214284584548681,Faible,-16.700000000000003,7.499999999999998,0.43143812709030094,0.35,0.5714285714285714,0.4509555661729574
2021,France,11.8,5.0,4.1,1133.0,769315232,37.8,11,16.3,2020,3846576160.0,7.55998488003024,Modéré,4.4,-6.099999999999998,0.2274247491638796,0.7749999999999999,0.7857142857142857,0.5960463449593885
2022,France,12.1,8.2,4.4,882.0,24043592,7.2,9,39.6,2020,197157454.39999998,0.8780477096979151,Faible,23.3,0.29999999999999893,0.23745819397993306,0.8500000000000001,0.6428571428571428,0.576771778945692
2022,France,20.2,17.4,3.1,2412.0,797324959,42.9,1,38.2,2020,13873454286.599998,2.465515824416193,Faible,-1.3999999999999986,8.1,0.5083612040133779,0.525,0.07142857142857142,0.3682632584806498
2023,France,9.8,10.9,4.9,545.0,1311466901,33.7,3,49.3,2020,14294989220.9,3.09174028280708,Faible,11.099999999999994,-10.399999999999999,0.1605351170568562,0.9750000000000001,0.21428571428571427,0.4499402771141901
2023,France,21.4,11.2,4.9,926.0,343707677,36.5,13,15.5,2020,3849525982.3999996,3.2589256616735165,Modéré,-33.8,11.599999999999998,0.5484949832775919,0.9750000000000001,0.9285714285714285,0.8173554706163402
2023,France,31.9,19.9,4.2,907.0,1004488364,38.3,9,28.8,2020,19989318443.6,1.9246221484310813,Faible,13.3,10.5,0.8996655518394648,0.8,0.6428571428571428,0.7808408982322025
2023,France,15.9,4.5,3.2,643.0,373729923,30.7,4,25.2,2020,1681784653.5,6.822207061762086,Faible,-3.6000000000000014,-15.999999999999998,0.36454849498327757,0.55,0.2857142857142857,0.4000875935658545
2000,Germany,5.1,11.2,1.6,2378.0,495220820,33.7,6,69.2,2000,5546473184.0,3.0089258848876033,Faible,,,0.0033444816053511406,0.15000000000000002,0.42857142857142855,0.19397197005892655
2000,Germany,14.4,0.7,1.3,2904.0,1357011909,30.8,5,15.6,2000,949908336.3,43.9993714375509,Faible,-53.6,9.3,0.31438127090301005,0.07500000000000001,0.3571428571428571,0.24884137601528908
2001,Germany,15.3,2.2,3.9,1856.0,573710142,23.8,11,50.5,2000,1262162312.4,10.818132644851614,Modéré,34.9,0.9000000000000004,0.34448160535117056,0.725,0.7857142857142857,0.6183986303551521
2001,Germany,23.6,3.7,4.0,2144.0,293218023,25.7,0,46.7,2000,1084906685.1000001,6.945927173169801,Faible,-3.799999999999997,8.3,0.6220735785953178,0.75,0.0,0.4573578595317726
2001,Germany,34.7,4.7,4.4,1504.0,1377569278,24.9,0,36.9,2000,6474575606.6,5.297861068380706,Faible,-9.800000000000004,11.100000000000001,0.9933110367892978,0.8500000000000001,0.0,0.6144370122630992
2001,Germany,19.2,16.3,3.9,1305.0,1178735383,8.9,13,45.7,2000,19213386742.9,0.5460119349620031,Modéré,8.800000000000004,-15.500000000000004,0.4749163879598661,0.725,0.9285714285714285,0.7094959388437648
2001,Germany,6.3,6.7,3.2,2378.0,1119422832,26.2,11,50.7,2000,7500132974.400001,3.9104419247135453,Modéré,5.0,-12.899999999999999,0.043478260869565216,0.55,0.7857142857142857,0.4597308488612836
2001,Germany,30.3,9.7,5.0,2257.0,16901724,18.7,14,50.3,2000,163946722.79999998,1.9278330640896248,Modéré,-0.4000000000000057,24.0,0.8461538461538461,1.0,1.0,0.9487179487179488
2002,Germany,8.1,19.7,1.8,2905.0,1254853974,37.3,10,28.1,2000,24720623287.8,1.8934000541116476,Modéré,-22.199999999999996,-22.200000000000003,0.10367892976588627,0.2,0.7142857142857142,0.3393215480172002
2002,Germany,23.5,18.0,1.8,1413.0,512192626,17.1,0,64.8,2000,9219467268.0,0.9499994722225156,Faible,36.699999999999996,15.4,0.6187290969899665,0.2,0.0,0.2729096989966555
2003,Germany,30.5,7.7,3.0,2871.0,1038669571,19.4,10,33.5,2000,7997755696.7,2.519477247432146,Modéré,-31.299999999999997,7.0,0.8528428093645485,0.5,0.7142857142857142,0.6890428412167543
2004,Germany,18.0,17.3,4.0,1441.0,440663289,8.8,8,63.6,2000,7623474899.700001,0.5086702262021814,Faible,30.1,-12.5,0.4347826086956521,0.75,0.5714285714285714,0.5854037267080745
2004,Germany,28.1,18.9,4.7,1015.0,806325524,49.4,3,66.2,2000,15239552403.599998,2.6137552308173384,Faible,2.6000000000000014,10.100000000000001,0.7725752508361204,0.925,0.21428571428571427,0.6372869883739448
